0.8211221694946289,1,24,24,100
0.8172352313995361,1,24,24,100
0.8213763236999512,1,24,24,100
0.8225293159484863,1,24,24,100
0.8272485733032227,1,24,24,100
0.8141260147094727,1,24,24,100
0.8214142322540283,1,24,24,100
0.8101503849029541,1,24,24,100
0.8221893310546875,1,24,24,100
0.8227443695068359,1,24,24,100
0.8199610710144043,1,24,24,100
0.39493370056152344,2,12,24,100
0.39503026008605957,2,12,24,100
0.39761781692504883,2,12,24,100
0.3964264392852783,2,12,24,100
0.3950340747833252,2,12,24,100
0.39724111557006836,2,12,24,100
0.39452052116394043,2,12,24,100
0.39753079414367676,2,12,24,100
0.3950803279876709,2,12,24,100
0.395078182220459,2,12,24,100
0.3968334197998047,2,12,24,100
0.26140904426574707,3,8,24,100
0.26266932487487793,3,8,24,100
0.2613251209259033,3,8,24,100
0.2615952491760254,3,8,24,100
0.2607848644256592,3,8,24,100
0.2609400749206543,3,8,24,100
0.26577305793762207,3,8,24,100
0.2627830505371094,3,8,24,100
0.2630915641784668,3,8,24,100
0.26165080070495605,3,8,24,100
0.26202940940856934,3,8,24,100
0.19793915748596191,4,6,24,100
0.19669842720031738,4,6,24,100
0.1958458423614502,4,6,24,100
0.19695401191711426,4,6,24,100
0.19662070274353027,4,6,24,100
0.1970658302307129,4,6,24,100
0.19672656059265137,4,6,24,100
0.19785475730895996,4,6,24,100
0.19665932655334473,4,6,24,100
0.19681310653686523,4,6,24,100
0.19813013076782227,4,6,24,100
0.43274760246276855,6,4,24,100
0.15530133247375488,6,4,24,100
0.14220428466796875,6,4,24,100
0.16637706756591797,6,4,24,100
0.16966533660888672,6,4,24,100
0.4661848545074463,6,4,24,100
0.1429443359375,6,4,24,100
0.1968991756439209,6,4,24,100
0.16831135749816895,6,4,24,100
0.47255492210388184,6,4,24,100
0.44257402420043945,6,4,24,100
1.0071609020233154,8,3,24,100
1.0300970077514648,8,3,24,100
1.065584659576416,8,3,24,100
1.0073187351226807,8,3,24,100
1.017204999923706,8,3,24,100
0.47675561904907227,8,3,24,100
1.015026569366455,8,3,24,100
1.0202269554138184,8,3,24,100
1.0261175632476807,8,3,24,100
0.8713841438293457,8,3,24,100
0.9561669826507568,8,3,24,100
3.9322988986968994,1,48,48,100
3.967090129852295,1,48,48,100
3.9588959217071533,1,48,48,100
3.9787023067474365,1,48,48,100
3.9129436016082764,1,48,48,100
3.918313503265381,1,48,48,100
3.9919278621673584,1,48,48,100
3.9725308418273926,1,48,48,100
3.9120707511901855,1,48,48,100
3.9562828540802,1,48,48,100
3.9432833194732666,1,48,48,100
1.8183915615081787,2,24,48,100
1.8180806636810303,2,24,48,100
1.840639352798462,2,24,48,100
1.8377325534820557,2,24,48,100
1.804945468902588,2,24,48,100
1.8396031856536865,2,24,48,100
1.8100268840789795,2,24,48,100
1.8246681690216064,2,24,48,100
1.815720796585083,2,24,48,100
1.8148829936981201,2,24,48,100
1.8373908996582031,2,24,48,100
1.1869843006134033,3,16,48,100
1.181142807006836,3,16,48,100
1.1790921688079834,3,16,48,100
1.175384283065796,3,16,48,100
1.1872835159301758,3,16,48,100
1.17875075340271,3,16,48,100
1.1836202144622803,3,16,48,100
1.1849169731140137,3,16,48,100
1.191218614578247,3,16,48,100
1.1707370281219482,3,16,48,100
1.1821255683898926,3,16,48,100
0.8701088428497314,4,12,48,100
0.8755619525909424,4,12,48,100
0.8722069263458252,4,12,48,100
0.8706390857696533,4,12,48,100
0.8733401298522949,4,12,48,100
0.872075080871582,4,12,48,100
0.8718512058258057,4,12,48,100
0.8697054386138916,4,12,48,100
0.8699760437011719,4,12,48,100
0.8725931644439697,4,12,48,100
0.8698406219482422,4,12,48,100
0.6416325569152832,6,8,48,100
0.7049469947814941,6,8,48,100
0.8327577114105225,6,8,48,100
0.5958366394042969,6,8,48,100
0.9898104667663574,6,8,48,100
0.5962824821472168,6,8,48,100
0.8669490814208984,6,8,48,100
0.9598691463470459,6,8,48,100
0.883389949798584,6,8,48,100
0.5909061431884766,6,8,48,100
0.6666090488433838,6,8,48,100
1.3941764831542969,8,6,48,100
1.341660737991333,8,6,48,100
1.4985616207122803,8,6,48,100
1.5102293491363525,8,6,48,100
0.4418661594390869,8,6,48,100
0.9565138816833496,8,6,48,100
0.4470674991607666,8,6,48,100
1.4216852188110352,8,6,48,100
1.303321361541748,8,6,48,100
1.5374882221221924,8,6,48,100
1.271836519241333,8,6,48,100
10.498106718063354,1,72,72,100
10.50106406211853,1,72,72,100
10.508288860321045,1,72,72,100
10.493977785110474,1,72,72,100
10.55255937576294,1,72,72,100
10.492682695388794,1,72,72,100
10.503723382949829,1,72,72,100
10.422909498214722,1,72,72,100
10.502697467803955,1,72,72,100
10.579290866851807,1,72,72,100
10.589096069335938,1,72,72,100
4.69671368598938,2,36,72,100
4.693522930145264,2,36,72,100
4.676925182342529,2,36,72,100
4.671948432922363,2,36,72,100
4.704943895339966,2,36,72,100
4.627610445022583,2,36,72,100
4.674603462219238,2,36,72,100
4.717360734939575,2,36,72,100
4.727975368499756,2,36,72,100
4.697049856185913,2,36,72,100
4.682895660400391,2,36,72,100
2.9973039627075195,3,24,72,100
2.9941587448120117,3,24,72,100
3.006605625152588,3,24,72,100
3.0083351135253906,3,24,72,100
3.0206265449523926,3,24,72,100
2.972921848297119,3,24,72,100
3.005608558654785,3,24,72,100
2.986175060272217,3,24,72,100
3.0549020767211914,3,24,72,100
2.977304697036743,3,24,72,100
2.9956252574920654,3,24,72,100
2.1812853813171387,4,18,72,100
2.2219173908233643,4,18,72,100
2.1993355751037598,4,18,72,100
2.198840618133545,4,18,72,100
2.1924526691436768,4,18,72,100
2.1929919719696045,4,18,72,100
2.208792209625244,4,18,72,100
2.2192163467407227,4,18,72,100
2.189512252807617,4,18,72,100
2.1972908973693848,4,18,72,100
2.2014782428741455,4,18,72,100
1.5039482116699219,6,12,72,100
1.442899465560913,6,12,72,100
1.477083444595337,6,12,72,100
1.4954400062561035,6,12,72,100
1.6844618320465088,6,12,72,100
1.7844526767730713,6,12,72,100
1.823472261428833,6,12,72,100
1.4520013332366943,6,12,72,100
1.4596168994903564,6,12,72,100
1.5661869049072266,6,12,72,100
1.45900297164917,6,12,72,100
3.0875227451324463,8,9,72,100
3.08927059173584,8,9,72,100
3.186196804046631,8,9,72,100
3.1504693031311035,8,9,72,100
3.1212751865386963,8,9,72,100
2.959212064743042,8,9,72,100
3.1843760013580322,8,9,72,100
1.9588935375213623,8,9,72,100
1.0857534408569336,8,9,72,100
2.985334873199463,8,9,72,100
2.8273394107818604,8,9,72,100
21.7557590007782,1,96,96,100
21.275330066680908,1,96,96,100
21.56696081161499,1,96,96,100
21.54408073425293,1,96,96,100
21.407670974731445,1,96,96,100
21.401240587234497,1,96,96,100
21.548661947250366,1,96,96,100
21.359381675720215,1,96,96,100
21.454776763916016,1,96,96,100
21.654178142547607,1,96,96,100
21.56875205039978,1,96,96,100
9.310401678085327,2,48,96,100
9.460050821304321,2,48,96,100
9.322092771530151,2,48,96,100
9.357871770858765,2,48,96,100
9.429841756820679,2,48,96,100
9.361128330230713,2,48,96,100
9.333044528961182,2,48,96,100
9.40242600440979,2,48,96,100
9.35219693183899,2,48,96,100
9.337767124176025,2,48,96,100
9.447235107421875,2,48,96,100
5.957235813140869,3,32,96,100
5.975144624710083,3,32,96,100
5.995822429656982,3,32,96,100
6.005458831787109,3,32,96,100
5.998032569885254,3,32,96,100
5.9979188442230225,3,32,96,100
5.944189548492432,3,32,96,100
5.993329763412476,3,32,96,100
6.004401922225952,3,32,96,100
5.964035987854004,3,32,96,100
5.97389817237854,3,32,96,100
4.348861932754517,4,24,96,100
4.34002947807312,4,24,96,100
4.421191930770874,4,24,96,100
4.347060680389404,4,24,96,100
4.3386452198028564,4,24,96,100
4.369746685028076,4,24,96,100
4.385301828384399,4,24,96,100
4.347352027893066,4,24,96,100
4.377234220504761,4,24,96,100
4.343768119812012,4,24,96,100
4.354785442352295,4,24,96,100
2.9375107288360596,6,16,96,100
2.882180690765381,6,16,96,100
2.899806261062622,6,16,96,100
2.8674237728118896,6,16,96,100
2.882402181625366,6,16,96,100
2.8774516582489014,6,16,96,100
2.8606786727905273,6,16,96,100
3.1853280067443848,6,16,96,100
2.9152135848999023,6,16,96,100
2.8959829807281494,6,16,96,100
2.8594069480895996,6,16,96,100
3.6468398571014404,8,12,96,100
5.120428085327148,8,12,96,100
3.5993423461914062,8,12,96,100
5.444532155990601,8,12,96,100
3.638399839401245,8,12,96,100
5.338442087173462,8,12,96,100
4.1873133182525635,8,12,96,100
5.501462459564209,8,12,96,100
5.206412076950073,8,12,96,100
2.117668867111206,8,12,96,100
3.430295705795288,8,12,96,100
37.74925494194031,1,120,120,100
38.28619408607483,1,120,120,100
